OTUID,Domain,Phylum,Class,Order,Family,Genus,Species
59490086339c17de8d8098f9c0f0ac9f,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,uncultured_bacterium
10ae363592d140d09599061218b4888a,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,uncultured,
d78273cf76e9916ec43288c639bba802,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,uncultured_Bacteroidetes
99c918202880004d74ddbb26eec56672,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubribacterium,uncultured_organism
b4b5f8b005ef7d52171a76e2211122bb,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Rubidimonas,uncultured_bacterium
532f378402b4c8c42e54141b065709d1,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,uncultured_marine
a2a47b122c13bf9e1ce146c917ac266f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,bacterium_SS9.17
92cf97de41c588f07f2444b8aabc8b49,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sedimentitalea,
827cde438fd109eb063bd0f49c9b054c,Bacteria,Proteobacteria,Gammaproteobacteria,B2M28,B2M28,B2M28,
3790f84f587b136195cd23ec28149a13,Bacteria,Proteobacteria,Gammaproteobacteria,AT-s2-59,AT-s2-59,AT-s2-59,
3dd0aa6fdce4cb4d667b3faa20164aed,Bacteria,NB1-j,NB1-j,NB1-j,NB1-j,NB1-j,
ef57d9284d81ee6329e3a6e80efb1241,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,
df4fbe3d675ff054526144dd6e7f7cc7,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,uncultured_bacterium
e16715185e706c982f6d572e3c7f6e83,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,,
02521111971cc2ef74ad8c990fa2e09e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
0ff3a7569012a149045a609d6fc583a8,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,BD1-7_clade,
0f54d4fa754344357597fab7e25d1178,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Diplosphaera,uncultured_bacterium
0f7624bb4ddb9240d2d6d7b14c82eee7,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,uncultured_bacterium
8864306c003ac91c1f38eb0bff2e1126,Bacteria,Planctomycetota,Pla3_lineage,Pla3_lineage,Pla3_lineage,Pla3_lineage,
013f5795f0ca10e9562eb0df985a1ce0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,,
8581a964acd5c847828972fce9366dbd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
c6f65e3b5a1daa1b45096adcdb3098a9,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Marinicella,uncultured_gamma
240344e82938c80907100cba7e58bc0f,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,uncultured_bacterium
a358449e4ce4a09c8dd09a132f735bba,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
f98b47d3f41f593973d82e7cc3bef245,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,uncultured,uncultured_bacterium
6c354f95d60162d5aba13f3a3c5a7077,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,,,
8e3ab058a7e82b60ee0360ccf8efb043,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,uncultured_bacterium
56da8f723745b717747e9d7604a9e040,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,Porticoccus,uncultured_bacterium
0c686a1b59a4fe911a00028e7f7fe30f,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,uncultured,uncultured_bacterium
11af4c5bf35116284c7904e369a34d5e,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae,
37c8f40b78a90e2bd78e0076bb5510e0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas_diminuta
9d2eeee54c22170e324623af0cccbf90,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
b06b3a0f1606e7694b6aabb9edce48a4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,
a5d7a274c82792d9ef00ffee9622f893,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_soil
b449347804d82ce98c7afdb60dcc54f8,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichaceae,uncultured_bacterium
61e3fb260ec7dea4ed11b9580a2ba4f7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Halioglobus,
316f7bf59171a34070837eb194d66caf,Bacteria,Proteobacteria,Gammaproteobacteria,JTB23,JTB23,JTB23,uncultured_gamma
43d66d754b55d44ae8c760e44812a800,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
c9a7671a6fc2a5057e8cc0ca77ebb445,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulforhopalus,uncultured_delta
a7c628e827b3a766e2564fb199d5c12e,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Persicirhabdus,
1dab4dced8b6b4ae7f778b36f26019bc,Bacteria,Verrucomicrobiota,Verrucomicrobiae,LD1-PB3,LD1-PB3,LD1-PB3,uncultured_bacterium
253700b06370c5d62e3c9e322c4c0e9d,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,PB19,Deltaproteobacteria_bacterium
8fcaa355a34b7508a410dd8a39b7118e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinomonadaceae,Marinomonas,Marinomonas_sp.
30fc692edac65de484147dd01dc0565a,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,uncultured,uncultured_bacterium
ebcf090eb8f3c8f545bc336e83eb7ecd,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquibacter,uncultured_Bacteroidetes
e126aa1da98f62d9b44da0fa1358f1d9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,
8c2a5959922015d930d889c867d8c6f8,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,uncultured_bacterium
cae1a64dadb950a280f43b7545dca19e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter_clade_NAC11-7_lineage,
5ad372faacbc8871e6bd92126076d3b2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidetes_VC2.1_Bac22,Bacteroidetes_VC2.1_Bac22,Bacteroidetes_VC2.1_Bac22,uncultured_Bacteroidetes
498b9e14698a43b51cde9f5c7435c9ad,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
7afa0bb29b8c71a893baeea7e7479265,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NS7_marine_group,uncultured_bacterium
